#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","NW_020845515.1",323131,327441,"+",113673181,"LOC113673181","-","XP_027045354.1",314,"TBC domain-containing protein kinase-like protein, partial"
"Un","NW_020845517.1",8017,8613,"-",113673194,"LOC113673194","-","XP_027045366.1",198,"uncharacterized protein LOC113673194"
"Un","NW_020845518.1",36443,41015,"+",113673195,"LOC113673195","-","XP_027045368.1",767,"LOW QUALITY PROTEIN: transmembrane GTPase fzo-like"
"Un","NW_020845518.1",63270,86797,"-",113673196,"LOC113673196","-","XP_027045369.1",785,"LOW QUALITY PROTEIN: uncharacterized protein LOC113673196"
"Un","NW_020845520.1",1156,3739,"-",113673201,"LOC113673201","-","XP_027045374.1",443,"protein BTN1-like"
"Un","NW_020845520.1",19216,22869,"-",113673197,"LOC113673197","-","XP_027045370.1",394,"beta-1,4-N-acetylgalactosaminyltransferase 3-like"
"Un","NW_020845520.1",37661,39644,"-",113673205,"LOC113673205","-","XP_027045376.1",84,"uncharacterized protein LOC113673205"
"Un","NW_020845520.1",40399,49059,"-",113673200,"LOC113673200","-","XP_027045373.1",419,"26S proteasome non-ATPase regulatory subunit 11-like"
"Un","NW_020845520.1",49341,93338,"+",113673198,"LOC113673198","-","XP_027045371.1",5504,"A-kinase anchor protein 9-like"
"Un","NW_020845520.1",102479,117933,"-",113673203,"LOC113673203","-","XP_027045375.1",683,"probable C-mannosyltransferase DPY19L1"
"Un","NW_020845520.1",118125,120209,"+",113673199,"LOC113673199","-","XP_027045372.1",132,"RNA-binding protein 48-like, partial"
"Un","NW_020845532.1",9,1187,"+",113673206,"LOC113673206","-","XP_027045378.1",175,"deleted in malignant brain tumors 1 protein-like, partial"
"Un","NW_020845533.1",4692,22124,"-",113673222,"LOC113673222","-","XP_027045400.1",1434,"LOW QUALITY PROTEIN: uncharacterized protein LOC113673222"
"Un","NW_020845533.1",55654,57042,"-",113673224,"LOC113673224","-","XP_027045402.1",291,"protein FAM151B-like"
"Un","NW_020845533.1",57320,63313,"+",113673242,"LOC113673242","-","XP_027045430.1",463,"fukutin-like"
"Un","NW_020845533.1",65439,66341,"-",113673247,"LOC113673247","-","XP_027045432.1",300,"uncharacterized protein LOC113673247"
"Un","NW_020845533.1",65439,66341,"-",113673247,"LOC113673247","-","XP_027045433.1",300,"uncharacterized protein LOC113673247"
"Un","NW_020845533.1",65439,66341,"-",113673247,"LOC113673247","-","XP_027045434.1",300,"uncharacterized protein LOC113673247"
"Un","NW_020845533.1",71270,71899,"-",113673238,"LOC113673238","-","XP_027045424.1",209,"uncharacterized protein LOC113673238"
"Un","NW_020845533.1",72217,74153,"+",113673208,"LOC113673208","-","XP_027045379.1",121,"uncharacterized protein LOC113673208"
"Un","NW_020845533.1",76239,81878,"-",113673232,"LOC113673232","-","XP_027045416.1",599,"mucin-5AC-like isoform X2"
"Un","NW_020845533.1",76239,81878,"-",113673232,"LOC113673232","-","XP_027045415.1",706,"mucin-5AC-like isoform X1"
"Un","NW_020845533.1",86032,93437,"-",113673241,"LOC113673241","-","XP_027045429.1",494,"F-box/WD repeat-containing protein 9-like"
"Un","NW_020845533.1",96800,132867,"+",113673233,"LOC113673233","-","XP_027045417.1",2459,"ATP-binding cassette sub-family A member 1-like isoform X1"
"Un","NW_020845533.1",96800,132867,"+",113673233,"LOC113673233","-","XP_027045418.1",2458,"ATP-binding cassette sub-family A member 1-like isoform X2"
"Un","NW_020845533.1",96800,132867,"+",113673233,"LOC113673233","-","XP_027045419.1",2435,"ATP-binding cassette sub-family A member 1-like isoform X3"
"Un","NW_020845533.1",134899,138917,"-",113673234,"LOC113673234","-","XP_027045420.1",1238,"centlein-like"
"Un","NW_020845533.1",141198,160007,"+",113673216,"LOC113673216","-","XP_027045394.1",942,"patched domain-containing protein 3-like"
"Un","NW_020845533.1",161825,171058,"-",113673215,"LOC113673215","-","XP_027045393.1",569,"methylcrotonoyl-CoA carboxylase beta chain, mitochondrial-like"
"Un","NW_020845533.1",172565,198456,"-",113673228,"LOC113673228","-","XP_027045406.1",2118,"nipped-B-like protein"
"Un","NW_020845533.1",207176,208873,"+",113673225,"LOC113673225","-","XP_027045403.1",419,"uncharacterized protein LOC113673225"
"Un","NW_020845533.1",210129,229959,"-",113673217,"LOC113673217","-","XP_027045395.1",613,"kelch-like protein 20 isoform X1"
"Un","NW_020845533.1",226231,229959,"-",113673217,"LOC113673217","-","XP_027045396.1",578,"kelch-like protein diablo isoform X2"
"Un","NW_020845533.1",230048,235569,"+",113673219,"LOC113673219","-","XP_027045398.1",466,"WD repeat-containing protein 18-like"
"Un","NW_020846747.1",171656,173314,"-",113680532,"LOC113680532","-","XP_027053368.1",287,"uncharacterized protein LOC113680532"
"Un","NW_020846747.1",184881,193936,"+",113680556,"LOC113680556","-","XP_027053394.1",279,"uncharacterized protein LOC113680556 isoform X1"
"Un","NW_020846747.1",189333,193936,"+",113680556,"LOC113680556","-","XP_027053395.1",267,"uncharacterized protein LOC113680556 isoform X2"
"Un","NW_020846747.1",197668,201321,"-",113680538,"LOC113680538","-","XP_027053374.1",287,"acidic leucine-rich nuclear phosphoprotein 32 family member B-like"
"Un","NW_020846747.1",204304,213296,"-",113680500,"LOC113680500","-","XP_027053332.1",556,"cellular tumor antigen p53-like isoform X2"
"Un","NW_020846747.1",204304,213296,"-",113680500,"LOC113680500","-","XP_027053331.1",567,"tumor protein 63-like isoform X1"
"Un","NW_020846747.1",219063,223616,"-",113680531,"LOC113680531","-","XP_027053361.1",264,"E3 ubiquitin-protein ligase MARCH3-like"
"Un","NW_020846747.1",219063,223616,"-",113680531,"LOC113680531","-","XP_027053363.1",264,"E3 ubiquitin-protein ligase MARCH3-like"
"Un","NW_020846747.1",219063,223616,"-",113680531,"LOC113680531","-","XP_027053364.1",264,"E3 ubiquitin-protein ligase MARCH3-like"
"Un","NW_020846747.1",219063,223616,"-",113680531,"LOC113680531","-","XP_027053365.1",264,"E3 ubiquitin-protein ligase MARCH3-like"
"Un","NW_020846747.1",219063,223616,"-",113680531,"LOC113680531","-","XP_027053366.1",264,"E3 ubiquitin-protein ligase MARCH3-like"
"Un","NW_020846747.1",219063,223616,"-",113680531,"LOC113680531","-","XP_027053367.1",264,"E3 ubiquitin-protein ligase MARCH3-like"
"Un","NW_020846747.1",234921,244522,"-",113680513,"LOC113680513","-","XP_027053346.1",1184,"von Willebrand factor A domain-containing protein 5B1-like isoform X1"
"Un","NW_020846747.1",236857,244522,"-",113680513,"LOC113680513","-","XP_027053347.1",1171,"von Willebrand factor A domain-containing protein 5B1-like isoform X2"
"Un","NW_020846747.1",249931,251563,"-",113680544,"LOC113680544","-","XP_027053379.1",305,"solute carrier family 25 member 35-like"
"Un","NW_020846747.1",251783,252475,"+",113680545,"LOC113680545","-","XP_027053380.1",230,"uncharacterized protein LOC113680545"
"Un","NW_020846747.1",253818,267845,"+",113680464,"LOC113680464","-","XP_027053296.1",1141,"coiled-coil domain-containing protein 150-like"
"Un","NW_020846747.1",268881,269783,"-",113680540,"LOC113680540","-","XP_027053376.1",300,"melanocortin receptor 5-like"
"Un","NW_020846747.1",273288,289642,"-",113680523,"LOC113680523","-","XP_027053356.1",833,"armadillo repeat-containing protein 3-like"
"Un","NW_020846747.1",289872,292931,"+",113680542,"LOC113680542","-","XP_027053378.1",90,"selenoprotein K-like"
"Un","NW_020846747.1",298825,309389,"-",113680515,"LOC113680515","-","XP_027053348.1",705,"espin-like"
"Un","NW_020846747.1",309943,311786,"+",113680516,"LOC113680516","-","XP_027053349.1",157,"transcription initiation factor TFIID subunit 10-like"
"Un","NW_020846747.1",312858,314954,"+",113680554,"LOC113680554","-","XP_027053392.1",435,"DDB1- and CUL4-associated factor 10-like"
"Un","NW_020846747.1",315824,322309,"+",113680517,"LOC113680517","-","XP_027053350.1",483,"UDP-glucose 6-dehydrogenase-like"
"Un","NW_020846747.1",326538,327305,"+",113680555,"LOC113680555","-","XP_027053393.1",255,"contactin-associated protein 1-like"
"Un","NW_020846747.1",333446,334201,"+",113680539,"LOC113680539","-","XP_027053375.1",251,"contactin-associated protein 1-like"
"Un","NW_020846747.1",338207,339268,"+",113680474,"LOC113680474","-","XP_027053304.1",353,"contactin-associated protein-like 2"
"Un","NW_020846747.1",340727,341704,"-",113680465,"LOC113680465","-","XP_027053297.1",250,"uncharacterized protein LOC113680465"
"Un","NW_020846747.1",343415,348080,"+",113680478,"LOC113680478","-","XP_027053308.1",518,"neural cell adhesion molecule 2-like"
"Un","NW_020846747.1",351081,353319,"+",113680480,"LOC113680480","-","XP_027053310.1",395,"contactin-associated protein-like 5"
"Un","NW_020846747.1",355199,361998,"-",113680466,"LOC113680466","-","XP_027053298.1",1134,"uncharacterized protein LOC113680466"
"Un","NW_020846747.1",365906,372068,"-",113680495,"LOC113680495","-","XP_027053325.1",335,"glyceraldehyde-3-phosphate dehydrogenase-like"
"Un","NW_020846747.1",373756,382673,"-",113680507,"LOC113680507","-","XP_027053339.1",1000,"cyclin-dependent kinase 11A-like"
"Un","NW_020846747.1",383657,390868,"-",113680552,"LOC113680552","-","XP_027053389.1",524,"uncharacterized protein LOC113680552"
"Un","NW_020846747.1",392865,394838,"+",113680498,"LOC113680498","-","XP_027053329.1",459,"potassium voltage-gated channel subfamily A member 2-like"
"Un","NW_020846747.1",396244,430117,"-",113680499,"LOC113680499","-","XP_027053330.1",2406,"uncharacterized protein LOC113680499"
"Un","NW_020845874.1",222109,229942,"-",113675476,"LOC113675476","-","XP_027047863.1",301,"glycine-rich cell wall structural protein-like isoform X2"
"Un","NW_020845874.1",222109,229942,"-",113675476,"LOC113675476","-","XP_027047864.1",301,"glycine-rich cell wall structural protein-like isoform X2"
"Un","NW_020845874.1",222109,229942,"-",113675476,"LOC113675476","-","XP_027047866.1",288,"glycine-rich protein 5-like isoform X4"
"Un","NW_020845874.1",222109,229942,"-",113675476,"LOC113675476","-","XP_027047867.1",288,"glycine-rich protein 5-like isoform X4"
"Un","NW_020845874.1",222109,229942,"-",113675476,"LOC113675476","-","XP_027047865.1",298,"glycine-rich protein 23-like isoform X3"
"Un","NW_020845874.1",222109,229942,"-",113675476,"LOC113675476","-","XP_027047861.1",315,"WAG22 antigen-like isoform X1"
"Un","NW_020845874.1",222109,229942,"-",113675476,"LOC113675476","-","XP_027047862.1",315,"WAG22 antigen-like isoform X1"
"Un","NW_020845874.1",232277,240435,"-",113675449,"LOC113675449","-","XP_027047826.1",931,"activating transcription factor 7-interacting protein 1-like isoform X1"
"Un","NW_020845874.1",232277,238200,"-",113675449,"LOC113675449","-","XP_027047827.1",887,"activating transcription factor 7-interacting protein 1-like isoform X2"
"Un","NW_020845874.1",232277,238200,"-",113675449,"LOC113675449","-","XP_027047829.1",887,"activating transcription factor 7-interacting protein 1-like isoform X2"
"Un","NW_020845874.1",232277,238200,"-",113675449,"LOC113675449","-","XP_027047830.1",887,"activating transcription factor 7-interacting protein 1-like isoform X2"
"Un","NW_020845874.1",253190,260540,"+",113675448,"LOC113675448","-","XP_027047825.1",1135,"uncharacterized protein LOC113675448"
"Un","NW_020845874.1",271701,279913,"+",113675425,"LOC113675425","-","XP_027047794.1",1084,"activating transcription factor 7-interacting protein 1-like"
"Un","NW_020845874.1",283649,288174,"+",113675484,"LOC113675484","-","XP_027047880.1",857,"mucin-5AC-like"
"Un","NW_020845874.1",289294,293234,"-",113675485,"LOC113675485","-","XP_027047881.1",297,"uncharacterized protein LOC113675485"
"Un","NW_020845874.1",298095,303210,"-",113675421,"LOC113675421","-","XP_027047791.1",288,"uncharacterized protein LOC113675421"
"Un","NW_020845874.1",304879,309802,"-",113675494,"LOC113675494","-","XP_027047890.1",906,"uncharacterized protein LOC113675494"
"Un","NW_020845874.1",311820,327596,"-",113675426,"LOC113675426","-","XP_027047795.1",1801,"LOW QUALITY PROTEIN: titin-like"
"Un","NW_020845874.1",330240,331569,"-",113675442,"LOC113675442","-","XP_027047813.1",138,"uncharacterized protein LOC113675442"
"Un","NW_020845874.1",332480,337675,"-",113675440,"LOC113675440","-","XP_027047809.1",1268,"multidrug resistance-associated protein 4-like"
"Un","NW_020845874.1",332480,337675,"-",113675440,"LOC113675440","-","XP_027047810.1",1268,"multidrug resistance-associated protein 4-like"
"Un","NW_020845874.1",332480,337675,"-",113675440,"LOC113675440","-","XP_027047811.1",1268,"multidrug resistance-associated protein 4-like"
"Un","NW_020845874.1",332480,337675,"-",113675440,"LOC113675440","-","XP_027047812.1",1268,"multidrug resistance-associated protein 4-like"
"Un","NW_020845874.1",341189,343570,"+",113675467,"LOC113675467","-","XP_027047851.1",566,"neuroligin-4, X-linked-like"
"Un","NW_020845874.1",345198,346295,"+",113675480,"LOC113675480","-","XP_027047876.1",365,"beta-1 adrenergic receptor-like"
"Un","NW_020845874.1",348690,351593,"+",113675427,"LOC113675427","-","XP_027047797.1",855,"telomere length regulation protein TEL2 homolog"
"Un","NW_020845874.1",353377,381309,"+",113675458,"LOC113675458","-","XP_027047841.1",1954,"myotubularin-related protein 13-like"
"Un","NW_020845874.1",388263,402938,"-",113675457,"LOC113675457","-","XP_027047839.1",664,"receptor-type tyrosine-protein phosphatase R-like"
"Un","NW_020845874.1",407655,411331,"-",113675437,"LOC113675437","-","XP_027047806.1",188,"transcription initiation factor TFIID subunit 11-like"
"Un","NW_020845874.1",411472,419855,"+",113675435,"LOC113675435","-","XP_027047804.1",559,"protein saal1-like"
"Un","NW_020845874.1",422618,430047,"-",113675436,"LOC113675436","-","XP_027047805.1",397,"uncharacterized protein KIAA0930 homolog"
"Un","NW_020845874.1",430380,439491,"+",113675455,"LOC113675455","-","XP_027047837.1",769,"GRIP and coiled-coil domain-containing protein 1-like"
"Un","NW_020845874.1",441112,443889,"-",113675456,"LOC113675456","-","XP_027047838.1",208,"radial spoke head 10 homolog B-like"
"Un","NW_020845874.1",445928,450317,"-",113675428,"LOC113675428","-","XP_027047798.1",471,"F-box only protein 47-like"
"Un","NW_020845874.1",451023,456159,"+",113675462,"LOC113675462","-","XP_027047845.1",181,"NEDD8-conjugating enzyme Ubc12-like"
"Un","NW_020846294.1",134405,143979,"-",113677974,"LOC113677974","-","XP_027050641.1",422,"transcription factor 7-like 2 isoform X1"
"Un","NW_020846294.1",156650,160539,"-",113678000,"LOC113678000","-","XP_027050671.1",163,"vesicle transport through interaction with t-SNAREs homolog 1A-like"
"Un","NW_020846294.1",161030,167415,"+",113678005,"LOC113678005","-","XP_027050676.1",410,"phospholipase ABHD3-like"
"Un","NW_020846294.1",170018,173993,"+",113677960,"LOC113677960","-","XP_027050620.1",637,"double-stranded RNA-binding protein Staufen homolog 2-like isoform X1"
"Un","NW_020846294.1",170018,173993,"+",113677960,"LOC113677960","-","XP_027050621.1",635,"double-stranded RNA-binding protein Staufen homolog 2-like isoform X2"
"Un","NW_020846294.1",178966,184377,"-",113677964,"LOC113677964","-","XP_027050625.1",685,"solute carrier organic anion transporter family member 4A1-like"
"Un","NW_020846294.1",178966,184377,"-",113677964,"LOC113677964","-","XP_027050626.1",685,"solute carrier organic anion transporter family member 4A1-like"
"Un","NW_020846294.1",178966,184377,"-",113677964,"LOC113677964","-","XP_027050627.1",685,"solute carrier organic anion transporter family member 4A1-like"
"Un","NW_020846294.1",178966,184377,"-",113677964,"LOC113677964","-","XP_027050628.1",685,"solute carrier organic anion transporter family member 4A1-like"
"Un","NW_020846294.1",178966,184377,"-",113677964,"LOC113677964","-","XP_027050629.1",685,"solute carrier organic anion transporter family member 4A1-like"
"Un","NW_020846294.1",186953,190523,"-",113677963,"LOC113677963","-","XP_027050624.1",777,"uncharacterized protein LOC113677963"
"Un","NW_020846294.1",192153,193522,"-",113677968,"LOC113677968","-","XP_027050632.1",116,"60S ribosomal protein L34-like"
"Un","NW_020846294.1",194238,200050,"+",113677965,"LOC113677965","-","XP_027050630.1",651,"H/ACA ribonucleoprotein complex non-core subunit NAF1-like"
"Un","NW_020846294.1",201237,205157,"-",113677966,"LOC113677966","-","XP_027050631.1",196,"mitochondrial import inner membrane translocase subunit Tim23-like"
"Un","NW_020846294.1",208243,208866,"-",113677983,"LOC113677983","-","XP_027050650.1",136,"tetratricopeptide repeat protein 32-like"
"Un","NW_020846294.1",209015,209593,"+",113677953,"LOC113677953","-","XP_027050615.1",192,"kinetochore protein spc24-like"
"Un","NW_020846294.1",214196,216265,"+",113677998,"LOC113677998","-","XP_027050669.1",689,"neuropeptide SIFamide receptor-like"
"Un","NW_020846294.1",225046,226347,"+",113677952,"LOC113677952","-","XP_027050614.1",433,"melanopsin-A-like"
"Un","NW_020846294.1",229183,231144,"-",113677984,"LOC113677984","-","XP_027050651.1",653,"golgin subfamily A member 6-like protein 7"
"Un","NW_020846294.1",234288,242249,"-",113677957,"LOC113677957","-","XP_027050619.1",330,"hydroxyacyl-coenzyme A dehydrogenase, mitochondrial-like"
"Un","NW_020846294.1",243111,257072,"+",113677955,"LOC113677955","-","XP_027050617.1",688,"long-chain-fatty-acid--CoA ligase 1-like"
"Un","NW_020846294.1",273773,339907,"-",113677954,"LOC113677954","-","XP_027050616.1",684,"long-chain-fatty-acid--CoA ligase 1-like, partial"
"Un","NW_020846294.1",309902,311416,"+",113677956,"LOC113677956","-","XP_027050618.1",504,"tetratricopeptide repeat protein 28-like"
"Un","NW_020846294.1",345306,347502,"+",113677961,"LOC113677961","-","XP_027050623.1",206,"uromodulin-like, partial"
"Un","NW_020846294.1",351184,352251,"-",113678009,"LOC113678009","-","XP_027050679.1",355,"QRFP-like peptide receptor"
"Un","NW_020846294.1",351184,352251,"-",113678009,"LOC113678009","-","XP_027050680.1",355,"QRFP-like peptide receptor"
"Un","NW_020846294.1",351184,352251,"-",113678009,"LOC113678009","-","XP_027050681.1",355,"QRFP-like peptide receptor"
"Un","NW_020846294.1",367243,380736,"-",113677978,"LOC113677978","-","XP_027050646.1",663,"long-chain-fatty-acid--CoA ligase 5-like"
